,item0,item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,item11,item12,item13,item14,item15,item16,item17,item18,item19,item20,item21,item22,item23,item24,item25,item26,item27,item28,item29,item30,item31,item32,item33,item34,item35,item36,item37,item38,item39,item40,item41,item42,item43,item44,item45,item46,item47,item48,item49,item50,item51,item52,item53,item54,item55,item56,item57,item58,item59,item60,item61,item62,item63,item64,item65,item66,item67,item68,item69,item70,item71,item72,item73,item74,item75,item76,item77,item78,item79,item80,item81,item82,item83,item84,item85,item86,item87,item88,item89,item90,item91,item92,item93,item94,item95,item96,item97,item98,item99
supplier26,6.164705860246146,10.828557184498953,19.46361321879498,18.759882723451792,20.189543652786842,0.607234982790014,14.844834082377162,24.672217554069164,3.3778314558818536,2.9167738178856935,16.20823285270124,7.909948969387653,13.733726217116677,5.3927211040845755,6.774605858114839,31.302212024528952,25.50740775909896,19.482373857215048,6.078931262547371,5.33490123694479,25.819183365988494,12.694330567024869,22.04019629314732,0.44061355359299725,7.523806213350681,21.097830377315677,23.81603539649409,5.273769714673948,22.329794717174433,17.37112604933852,25.61219555808923,6.617302730988763,4.012177822552211,25.591444374086077,24.20250956756514,13.860467784914098,3.5288024958315978,17.68313027563242,18.783096123415174,15.107278355198032,22.877099780073586,24.512899358496465,4.7737581236932325,14.289529233347825,12.256364469542648,14.699190474037785,5.135683762545418,8.584607682871228,29.40666802907209,10.400558821834323,1.9666462553870498,14.046548198663546,3.889226903492331,8.724462927937862,6.491180730512413,19.314616613137105,21.953958511591708,26.695099010094438,2.273662042216014,25.85973880277784,22.171644433050467,18.398930174225296,12.111342573420877,20.773633314770805,24.477962872560326,12.310993697960203,21.430526515025385,4.803235799876983,5.794478838631482,25.434884846907767,6.009953251347356,2.679441150437518,8.370104342017719,9.688720876275154,1.945260620365074,18.14343420612316,6.890905642312254,0.5101653743616006,17.917941487364374,5.888609224284106,11.505874119774317,24.890537534800497,14.075467037025962,4.383939566048349,22.693786867540954,5.760608085646395,0.5125657340225386,14.482331619149154,17.259433752765716,10.967256454790887,25.65601131598141,11.925377036453709,17.360047778537695,16.435942389726378,10.52536784729925,7.6473879690035504,24.643635661091988,11.046538962094521,18.088333835697092,18.983124413893968
supplier27,6.524313702093838,11.032869584206482,22.2178981082471,15.007906178761434,18.442371605911056,0.7074582323767153,14.365968466816609,23.50843370717911,3.1365577804617213,2.361197852574133,16.972772138206018,7.331172215530019,14.685568628203974,6.088556085256778,5.7520238417956175,26.727273344020876,23.5452994699375,20.432733557567005,8.127266796666593,5.33490123694479,25.819183365988494,10.540828060118864,28.337395234046554,0.3829948581231437,8.980026770773392,19.241221304111896,25.90516130846726,5.7653923151944015,21.399386603958835,13.571192226045719,22.41067111332808,7.6466609335870155,4.4971663505530275,27.494940236621407,25.302623638818098,12.829523900085778,4.537031780354911,15.94639426641852,19.25661955509791,14.581807803712886,17.067042693070768,17.292045283900606,3.876128391032967,17.27305731503583,13.691794542552145,15.498059521539837,6.131377553242999,7.726146914584105,23.75153956194284,8.24871906559274,1.8446836969134341,18.30307795583432,3.290884302955049,11.03387958533318,5.936378958673746,20.136515192419534,28.06485417976672,24.413466616069275,2.2983757600661883,26.09482733734855,27.659675233310484,22.507429145168807,8.861957980551862,23.709038022292766,26.462662564930078,12.057158776352775,24.72753059426006,4.307663852270627,5.29780922389164,23.722921443750515,5.48481170511312,2.026468096969552,9.221301393748336,9.790707411814893,1.7354776122864877,16.978259532335432,8.103194597904224,0.5321552611875316,14.558327458483554,6.204070432727896,8.939179123824662,22.22369422750044,17.62849755122669,4.228755864595311,23.610707549057764,5.6393321259485765,0.4643757932170008,14.076284938238429,14.534260002329026,11.228381608476385,23.302248809928066,11.925377036453709,20.314949528076028,13.789477089685692,8.756398461198536,8.032970555675998,29.165403672301526,10.781422027004252,19.057351719752294,21.277787804584445
supplier28,6.216078409081531,11.543650583475298,23.135993071397806,19.228879791538088,23.295627291677125,0.6956672618371034,11.492774773453286,22.111893090911042,3.8603788067221187,2.5000918439020228,13.761707139085958,8.36010866683248,16.453275963080376,5.276748607222541,5.879846593835521,31.061425778186422,23.15287781210521,19.640767140607043,8.391568155907784,5.4752933747591275,24.65615708824126,13.147699515847183,27.610795356250488,0.3355441677362056,8.656422202457234,16.371916372796967,21.935822075718246,5.05030489625556,25.81882514173294,17.37112604933852,26.351008891495653,8.896595893884893,4.2767170196435655,20.3039558670435,22.002281425059216,14.089566425987059,4.730922027378625,14.99908371593821,15.31059095774178,15.107278355198032,18.156428396883797,20.52242736990402,4.896162178146906,14.760612614666982,10.489681302761724,14.858964283538196,5.816947935127974,8.842145913357365,29.40666802907209,9.952258872617328,1.4940413413017897,16.60046605296601,2.8122102225252235,8.981064778759565,5.880898781489879,22.39673628544622,28.517513118150053,27.15142548889947,2.594940374268277,24.21411906078289,28.098717697331285,16.969887053897114,11.81594397406915,25.515440919229352,21.831696616067315,16.499269904482748,28.260034964868638,4.307663852270627,5.849664351380354,29.10337785367331,6.651792918966976,2.2966638432321584,9.221301393748336,12.64633040692757,1.7354776122864877,21.139597653005882,7.6565618247913925,0.5321552611875316,17.49798973375427,4.889648730878767,8.054111883842022,20.223561747025403,15.032052175464623,3.6080210587831556,23.15224720829936,6.852091722926764,0.5607556748280764,14.211633831875337,17.865027919529428,10.880214736895722,21.18386255448006,14.651177501928842,18.46813593461457,16.435942389726378,10.879161724519394,6.683431502322431,21.25230965268483,10.60467740361074,16.957812970966025,23.363845432484883
supplier29,6.061960762575377,11.032869584206482,23.135993071397806,19.07254743550932,17.471720468757844,0.7133537176465213,13.527953639585638,20.948109244020987,3.5501697954676628,2.1528568655822977,17.43149570950888,8.102874554006863,14.957523602800343,5.682652346239659,6.6467831060749365,22.633907156197857,21.97561283860834,14.57218207206329,6.805760000460643,4.305358892972989,21.86489402164791,11.220881483352338,23.251196089474096,0.36943751801259,10.193543901958986,18.903656018074848,24.442773170086042,5.1396908236229155,28.377447453075842,12.485496847962063,31.030160003069643,7.940763277186517,4.938065012371952,19.45795770591669,24.20250956756514,13.745918464377619,4.265585434521712,18.314670642619287,16.573320108895743,11.823087408415853,19.79050695260334,19.00224756472594,4.243340554393985,15.702779377305301,12.918870657085492,19.013083330548874,5.869352871480478,9.01383806701479,20.358462481665292,10.93851876089472,1.676985179012213,15.891044426770883,2.93187874263268,9.66533638095077,7.045982502351081,18.698192678675284,25.57523001865838,21.447344503836558,3.1139284491219326,26.32991587191926,21.293559505008865,20.185234074635513,10.338950977310507,21.22523403900495,21.831696616067315,13.834003227604766,25.66953175975568,4.498268447503841,7.174116657353264,24.945752446005695,6.185000433425435,2.8820879601344735,7.589840377931322,10.6065996961328,2.1359724458910616,16.978259532335432,8.230803961650746,0.5409512159179041,15.118263129963692,5.888609224284106,10.178273259800356,28.22409166892556,17.081877472118887,4.306347715321831,26.819929934366584,7.397833541566949,0.5344702525705103,13.534889363690796,18.77341916967499,10.793173019000555,23.066872559322732,10.335326764926547,20.314949528076028,13.093038852832878,10.613816316604286,6.683431502322431,28.03496166949914,11.488400520578303,20.18787258448336,24.824085772015188
supplier30,5.445490176550763,9.704838986107552,23.68685004928823,19.228879791538088,19.9954134253562,0.6956672618371034,14.725117678487024,27.930812325361316,4.411861493396707,2.1760058641369455,16.972772138206018,8.167183082213267,14.277636166309419,6.2045285821188125,6.391137601995131,29.375922053788706,23.5452994699375,19.482373857215048,8.45764349571808,4.258561513701544,21.39968351054902,10.427485822913285,25.67319568212765,0.31520815757037496,7.685608497508759,19.916351876186,19.219958390153128,4.022366731530978,28.610049481379743,14.249751837348006,24.87338222468281,9.55832616698377,4.938065012371952,20.93845448788861,28.38294303832639,14.433214387596498,3.5288024958315978,19.735636468339752,14.36354409437631,15.370013630940607,19.245814100696826,19.00224756472594,4.896162178146906,16.17386275862446,9.937592813142686,20.45104761605257,5.450113380660444,9.35722237432964,26.013590948794537,10.669538791364522,1.6007585799662034,16.032928752009905,3.171215782847593,10.093006132320273,7.156942856718815,24.862432023293508,25.57523001865838,29.661221122327156,2.224234606515666,23.979030526212178,27.001111537279282,18.93482134434836,10.535883376878326,23.031636935941542,24.036918496478158,12.94558100197877,27.08253350799911,4.803235799876983,5.628922300384868,25.434884846907767,5.48481170511312,2.6118922138718665,9.150368306104118,11.830438122609662,1.7545487948390863,21.47250470265952,7.9755852341577,0.5673390801090213,14.978279212093657,4.889648730878767,11.417367395776052,24.223826707975483,12.43560679970255,3.646816984146415,27.507620445504188,6.973367682624583,0.543232059989699,14.346982725512245,16.502441044311084,9.05233866109724,22.596120058112064,13.629002327375666,20.13026816872988,16.435942389726378,11.498301009654643,7.583124204558143,26.226254465015323,11.223283585488034,17.11931595164189,22.11221085574462
supplier31,5.137254883538455,11.441494383621537,17.99466127775385,17.35289151919291,19.218892515633627,0.5836530417107901,13.288520831805364,29.792866480385406,4.136120150059413,2.96307181499499,19.266389994720342,8.03856602580046,14.005681191713048,7.1902948054461,6.774605858114839,29.375922053788706,25.311196930182813,20.591126840958996,7.532588738373915,4.632940547873107,28.377841177032394,12.58098832981929,22.766796170943387,0.39994153326133597,10.112642759879947,20.422699805241574,22.980385031704827,4.782147114153496,29.075253537987543,14.114039915087549,25.61219555808923,7.499609761787266,5.026244744735736,24.110947592114155,19.802053282553295,14.54776370813298,3.916582989879026,14.36754334895134,16.73116125278999,14.056337252227737,22.513971212135907,20.902472321198537,4.3249432573631,19.628474221631627,11.5938582819998,20.29127380655216,5.869352871480478,9.01383806701479,22.39430872983182,9.414298933556932,1.875174336531838,14.188432523902572,3.7695583833848745,10.520675883689776,6.824061793615614,21.985786995805004,21.501299573208374,28.74856816471709,2.3972306314668845,24.91938466449501,22.391165665060868,16.076735103692005,10.535883376878326,22.805836573824468,22.272740992149483,12.818663541175058,27.789034382120825,3.659608228477701,5.24262371114277,28.858811653222272,7.176934465201211,2.634408526060417,6.809576413844924,9.586734340735415,2.326684271417049,14.980817234413617,5.742421368593544,0.45738964597936604,14.978279212093657,5.888609224284106,9.381712743815982,20.001324804750396,13.80215699747206,4.927082521133986,21.547636015644947,5.578694146099667,0.47751850434578386,17.053960598250402,15.896846877547373,9.922755840048897,28.951278824456082,12.72040217221729,17.729410497229985,12.814463558091754,10.348470908689178,7.775915497894367,26.4523428655758,11.223283585488034,18.734345758400558,26.910143399915626
supplier32,5.342745078879994,13.178149781135518,22.95237407876766,16.41489738302032,21.936715699662624,0.5541756153617603,11.253341965673009,25.137731092825188,3.825911138804957,2.129707867027649,19.113482137619386,6.109310179608349,16.045343501185823,6.378487327411864,8.30847888259367,24.07862463425304,21.97561283860834,15.522541772415241,7.9290407772357,5.522090754030573,21.632288766098466,13.827752939080659,22.766796170943387,0.3626588479573131,8.980026770773392,19.241221304111896,24.860598352480675,4.469296368367753,26.051427170036842,14.249751837348006,24.134568891276388,9.55832616698377,5.423053540372768,21.149954028170313,22.002281425059216,12.371326617939857,3.955361039283769,17.209475000392267,14.36354409437631,13.3994990628713,17.974864112914958,22.80269707767113,4.48814866330133,15.702779377305301,10.048010511066494,15.018738093038605,6.39340223500552,9.958144912130624,29.40666802907209,9.234978953870133,1.936155615768646,13.195242247229393,3.5900556032236897,10.178540082594173,5.32609700965121,22.807685575087433,27.15953630300005,25.326119573679343,2.9162187063205396,30.091332425050577,20.854517040988064,20.185234074635513,11.81594397406915,28.450845626751317,23.816396308437074,13.453250845193624,27.08253350799911,4.078938337990771,6.180777427873582,22.2555242410443,5.426462644420428,2.431761716363462,7.164241852066015,9.2807747341162,2.3076130888644504,16.978259532335432,7.0823196879320385,0.5057673969964144,15.678198801443829,5.73087862006221,10.089766535802092,21.77922034295043,16.808567432564985,4.927082521133986,27.73685061588339,7.3371955617180395,0.5038039266033498,14.61768051278606,17.410832294456647,10.793173019000555,27.303645070218742,13.515427307980868,18.283454575268422,13.650189442315128,11.321404071044572,8.35428937790304,22.608840056047693,8.660486546282105,16.957812970966025,22.320816618534664
supplier33,6.164705860246146,12.463056382159172,22.58513609350738,18.290885655365496,19.9954134253562,0.6838762912974915,12.330789600684255,21.180866013399,3.1365577804617213,2.106558868473001,19.878021423124164,6.81670398987879,13.597748729818493,5.566679849377626,7.158074114234547,26.727273344020876,25.11498610126667,20.11594699078302,5.946780582926776,5.33490123694479,26.74960438818627,13.941095176286238,28.57959519331191,0.3355441677362056,9.38453248116859,18.397308089019273,20.473433937337028,4.871533041520851,25.12101905682124,13.028344537003889,28.321177780579433,8.234865620786017,4.4971663505530275,20.515455407325202,22.002281425059216,10.767636130429134,4.304363483926455,20.209291743579907,16.889002396684234,16.026851820297043,20.335199804509855,19.57231499166772,5.304175692992481,17.116029521262778,10.820934396533147,18.53376190204764,5.188088698897922,9.700606681644487,25.787385810109367,10.759198781207921,1.4787960214925877,14.8978541500977,3.649889863277418,7.8691234251988575,6.990502325167214,25.273381312934724,23.764594265125044,23.044487179654173,2.3972306314668845,23.508853457070764,20.63499580897766,16.076735103692005,9.058890380119681,25.967041643463503,23.59587412039599,12.56482861956763,23.07902855464272,3.659608228477701,4.966696147398413,31.30447365773264,6.710141979659669,2.3416964676092595,6.809576413844924,9.790707411814893,2.0978300807858643,19.64151592956452,8.103194597904224,0.46618560070973847,13.158488279783212,6.466954773097723,10.355286707796884,25.3350114193505,13.66550197769511,4.771898819680947,25.215318741712174,6.670177783380037,0.4118049487018686,14.482331619149154,16.805238127692938,11.228381608476385,24.243753812349404,14.083302404954855,17.360047778537695,16.157367094985254,9.906228562164001,5.848002564532128,24.869724061652466,8.130252676101568,14.53526826082802,20.443364753424273
supplier34,4.931764688196917,9.806995185961316,18.54551825564427,19.228879791538088,20.189543652786842,0.6897717765672974,11.013909157892734,26.068758170337233,4.067184814225089,2.6158368366752645,16.972772138206018,6.881012518085194,14.141658679011233,7.364253550739151,6.6467831060749365,26.004914604993285,20.209715378363022,19.957553707391025,7.66473941799451,4.679737927144553,23.027920299395138,13.147699515847183,23.493396048739452,0.41349887337188973,8.494619918299156,20.929047734297153,20.055608754942394,4.245831549949365,22.097192688870532,12.485496847962063,24.380840002411862,8.45544237848564,5.070334610917628,24.745446212959266,25.962692081569873,12.714974579549297,5.041146422616568,20.209291743579907,18.94093726730942,12.611293235643576,20.516764088478688,17.10202280825335,5.263374341507924,19.000363046539412,10.379263604837917,18.853309521048462,5.712138062422965,8.327069452385091,26.239796087479707,11.297158720268317,1.89041965634104,17.735540654878214,2.8421273525520876,10.178540082594173,7.156942856718815,18.903667323495892,25.348900549466716,26.695099010094438,2.323089477916362,27.7404470793435,20.415474576967263,22.68605953520983,12.406741172772607,21.676834763239096,25.360051624724658,14.087838149212192,23.785529428764438,4.34578477131727,6.180777427873582,29.10337785367331,7.060236343815825,2.792022711380271,7.589840377931322,10.6065996961328,2.269470723759253,20.140876504044975,6.252858823579637,0.47937953280529716,16.238134472923964,4.889648730878767,10.178273259800356,23.11264199660046,15.715327274349375,5.0046743718605065,22.923017037920157,6.670177783380037,0.43370946724984033,13.399540470053887,14.837057085710882,11.14133989058122,26.362140067797412,11.357501939479722,16.990685059845404,13.23232650020344,9.906228562164001,6.876222795658656,20.80013285156388,8.572114234585348,19.70336364245576,19.400335939474054
supplier35,6.010588213739992,9.500526586400026,19.096375233534697,16.72756209507785,23.10149706424648,0.61313046805982,14.844834082377162,24.672217554069164,3.274428452130368,2.731581829448506,15.29078571009551,7.781331912974845,12.237973856836645,6.2045285821188125,8.30847888259367,28.653563314761115,25.50740775909896,17.106474606335166,7.400438058753322,4.679737927144553,24.423551832691818,10.540828060118864,30.274994908169397,0.40672020331661285,8.009213065824918,20.422699805241574,19.011045798955813,5.7653923151944015,28.842651509683645,15.87829490447349,26.351008891495653,9.484800581083894,5.599413005100338,19.246458165634987,25.742669267319283,10.996734771502094,3.916582989879026,14.841198624191493,19.730142986780645,12.348557959901001,21.969278360229392,18.242157662136904,4.610552717755002,17.430085108808886,12.14594677161884,17.255571426044355,6.498212107710529,9.443068451158352,27.59702691959073,8.876338994496535,1.7837024176766263,15.891044426770883,3.679806993304282,8.895530828485665,6.047339313041479,23.218634864728646,26.706877364616716,25.78244605248437,2.4219443493170583,29.621155355909163,21.074038272998465,18.93482134434836,9.649687578823139,20.322032590536654,25.580573812765742,13.453250845193624,22.372527680521003,4.917598557016911,5.794478838631482,23.96748764420155,6.009953251347356,2.0940170335352035,9.0794352184599,13.258249620166001,2.1359724458910616,14.980817234413617,5.93383541421333,0.46178762334455226,13.998391787003417,6.729839113467549,9.735739639809038,25.112774477075497,15.715327274349375,4.034776237779012,26.132239423228977,7.215919602020221,0.47751850434578386,14.211633831875337,19.227614794747776,9.05233866109724,22.831496308717398,10.562476803716141,21.607719043499046,14.485915326538505,8.933295399808607,7.9687067912305904,28.03496166949914,8.925603481372374,19.057351719752294,27.11874916270567
supplier36,5.6509803718923015,10.72640098464519,17.627423292493564,17.509223875221675,23.48975751910777,0.6013394975202081,14.605401274596884,29.327352941629382,4.48079682923103,2.199154862691594,18.0431271379127,7.459789271942826,13.869703704414864,7.364253550739151,6.391137601995131,25.52334211230822,19.621082891614584,20.432733557567005,6.673609320840049,5.756077650387801,26.28439387708738,12.694330567024869,28.57959519331191,0.3118188225427365,9.38453248116859,18.734873375056324,19.428870981350446,4.782147114153496,22.329794717174433,14.656887604129377,25.119653335818285,6.837879488688389,5.687592737464123,19.880956786480095,21.56223579655803,13.402270502768177,3.916582989879026,19.261981193099597,17.520366972261215,12.348557959901001,21.424585508322878,23.752809455907425,5.140970287054251,19.157390840312466,11.5938582819998,16.776249997543125,6.0265676805379895,9.443068451158352,27.144616642220388,10.400558821834323,1.3873241026373762,14.755969824858676,3.889226903492331,8.382327126842261,6.768581616431747,24.6569573784729,28.74384258734172,23.27265041905669,3.1633558848222805,27.7404470793435,24.586377985164876,20.721125244758582,11.422079174933511,21.902635125356174,20.94960786390298,14.849342914034471,29.908537004485975,4.307663852270627,5.518551274887126,28.614245452771236,7.001887283123133,2.026468096969552,7.235174939710233,12.54434387138783,1.868975890154679,20.806690603352248,5.806226050466806,0.3958179628667591,14.41834354061352,5.205109939322558,8.67365895182987,22.22369422750044,13.938812017249012,3.7244088348729343,23.38147737867856,7.3371955617180395,0.4906612154745669,14.888378300059877,13.928665835565317,11.315423326371551,29.42203132566675,13.40185228858607,17.360047778537695,15.043065916020755,9.552434684943858,7.518860440112735,22.608840056047693,9.45583735155291,16.634807009614292,20.443364753424273
supplier37,5.959215664904607,12.565212582012936,17.99466127775385,17.665556231250438,19.41302274306427,0.760517599804969,15.443416101827856,27.465298786605295,4.239523153810898,2.4306448482380776,14.373338567489778,7.0096295744980015,15.909366013887636,5.85661109153271,6.6467831060749365,24.31941088059557,20.994558694027607,14.413788788671297,6.805760000460643,5.100914340587564,22.795315043845694,12.240961618202551,27.126395437719783,0.30504015248745964,10.274445044038025,20.25391716222305,19.219958390153128,5.452541569408659,24.190610943605638,16.149718748994406,27.58236444717302,7.793712105386766,5.423053540372768,23.89944805183245,21.34221298230744,11.340382733111536,4.730922027378625,15.788509174671802,17.04684354057848,14.975910717326745,23.24022834801126,18.43218013778416,4.3249432573631,18.058196283901093,12.366782167466456,19.811952378050925,6.550617044063033,10.988297834075173,27.37082178090556,11.566138689798516,1.5397773007293956,13.337126572468417,2.8720444825789517,8.040191325746658,5.2706168324673435,21.985786995805004,25.57523001865838,29.661221122327156,2.4219443493170583,29.150978286767746,23.269250593102473,20.721125244758582,10.634349576662235,24.160638746526914,23.59587412039599,13.453250845193624,25.434031468381775,4.803235799876983,6.677447042613422,27.39141445051606,7.235283525893904,2.679441150437518,8.582903604950374,12.54434387138783,2.422040184180043,20.806690603352248,7.465147779171607,0.42660380442306256,13.298472197653245,5.467994279692384,10.089766535802092,21.77922034295043,15.715327274349375,4.888286595770727,22.464556697161754,5.6393321259485765,0.4906612154745669,13.670238257327705,17.7136293778385,11.054298172686053,24.479130062954738,12.038952055848506,19.76090545003759,14.625202973909067,9.28708927702875,7.904443026785183,28.03496166949914,10.60467740361074,19.70336364245576,19.19173017668401
supplier38,5.8050980183984535,10.522088584937663,17.627423292493564,18.134553299336734,24.848669111122266,0.5364891595523424,12.92937162013495,23.275676937801098,3.5501697954676628,2.731581829448506,15.59660142429742,6.81670398987879,14.141658679011233,6.552446072704913,5.943757969855472,26.968059590363406,20.209715378363022,19.00719400703907,6.871835340270941,6.036861926016474,24.19094657714237,11.787592669380235,22.524596211678034,0.4270562134824435,9.708137049484748,15.359220514685815,19.428870981350446,5.407848605724981,30.005661651203148,15.199735293171207,29.798804447392275,7.42608417588739,4.453076484371135,23.89944805183245,22.4423270535604,10.423988168819694,4.65336592856914,15.630624082925083,16.257637821107252,16.158219458168332,16.703914125133092,20.902472321198537,4.610552717755002,19.471446427858574,10.158428208990301,16.776249997543125,4.821254144430393,8.069531221898954,26.013590948794537,9.59361891324373,1.920910295959444,14.188432523902572,2.961795872659544,8.125725276020558,6.935022147983347,24.246008088831683,26.254218426233383,22.58816070084914,2.6443678099686254,28.445712683055625,25.903505377227276,21.078386024840626,11.422079174933511,22.35423584959032,20.067519111738644,12.56482861956763,25.66953175975568,4.269542933223985,6.732632555362294,28.614245452771236,5.368113583727736,2.7695063991917204,6.809576413844924,9.484747805195678,2.2313283586540553,20.806690603352248,6.444272869199422,0.5409512159179041,14.278359622743485,6.83499284961548,7.965605159843758,27.557380842100546,12.845571859033402,4.189959939232052,24.069167889816168,7.822299400509316,0.48628031176497255,13.805587150964612,19.53041187812963,8.268963200040748,25.65601131598141,14.196877424349651,23.269851277614357,15.600216505503006,10.52536784729925,7.133277853440288,23.73928205885008,11.31165589718479,20.672381526510964,21.069182041794402
supplier39,6.216078409081531,11.747962983182825,20.748946167205965,18.290885655365496,23.10149706424648,0.6779808060276855,15.443416101827856,25.3704878622032,4.48079682923103,2.129707867027649,18.960574280518433,7.073938102704405,17.269140886869486,7.306267302308134,5.815935217815569,24.07862463425304,20.013504549446875,20.11594699078302,8.127266796666593,5.568888133302019,23.493130810494034,13.71441070187508,25.915395641393005,0.36604818298495156,8.656422202457234,19.072438661093372,20.26452134613971,5.586620460459692,28.377447453075842,15.742582982213033,29.798804447392275,9.41127499518402,4.232627153461673,23.687948511550754,28.162920224075798,13.97501710545058,3.955361039283769,15.630624082925083,16.099796677213007,15.895484182425756,17.430171261008443,19.192270040373202,5.100168935569693,20.413613190496893,14.354300730094991,19.492404759050103,5.712138062422965,10.473221373102898,20.810872759035632,9.503958923400331,1.3873241026373762,13.479010897707443,2.93187874263268,7.698055524651056,6.657621262064013,21.574837706163787,26.480547895425047,29.20489464352212,2.965646142020888,26.09482733734855,25.464462913206475,23.043320315291872,9.35428897947141,24.386439108643987,21.390652239985148,14.849342914034471,29.437536421738166,4.688873042737055,5.021881660147285,27.146848250065023,6.418396676196206,2.9271205845115746,8.866635955527245,10.198653553973847,2.4792537318378396,16.811806007508615,6.125249459833114,0.5585431253786489,14.698311376353589,5.836032356210141,9.824246363807301,21.112509516125417,12.982226878810353,4.539123267501389,26.59069976398738,6.185073944588761,0.4994230228937555,13.670238257327705,16.351042502620157,8.094879764250416,26.362140067797412,10.448901784321345,19.391542731345297,16.157367094985254,8.225707645368322,7.32606914677651,28.939315271741048,10.516305091913983,15.181280183531488,19.81754746505414
